Opportunity_ID,Revenue,Cost,Margin,Close_Date
5280,59768.689999999995,39096.26571502546,20672.424284974535,
5281,36732.08,24027.41569115155,12704.664308848452,2024-05-01
5286,287578.17000000004,188112.41384344824,99465.7561565518,2024-03-12
5292,27904.6,18253.129795407924,9651.470204592075,2024-09-18
5294,104035.36,68052.2540868527,35983.1059131473,2023-12-14
5295,29682.339999999997,19415.996095676997,10266.343904323,2025-07-06
5306,335085.33,219188.0916059394,115897.23839406061,2024-10-16
5317,102200.28,66851.8801906149,35348.3998093851,2024-08-09
5321,8680.14,5677.906942307438,3002.2330576925615,2024-04-27
5339,117832.85999999999,77077.56024971261,40755.29975028738,2023-08-01
5342,104130.78,68114.6708082921,36016.1091917079,2025-07-12
5350,32580.089999999997,21311.490274580952,11268.599725419044,2025-10-18
5361,61338.41999999999,40123.06722566333,21215.352774336658,2025-04-21
5363,40963.5,26795.29835131815,14168.20164868185,2024-06-05
5366,93597.62000000001,61224.654945825016,32372.965054174994,2025-10-14
5369,270622.4,177021.20054560187,93601.19945439816,2025-05-23
5373,23584.08,15426.964491348528,8157.115508651474,2025-07-10
5395,30464.640000000003,19927.719017308118,10536.920982691885,2024-01-29
5402,328740.72,215037.91601369856,113702.80398630141,2025-12-25
5403,119863.98,78406.16904503843,41457.81095496156,2024-02-25
5408,325846.2,213144.53466240154,112701.66533759848,2025-01-06
5409,92163.95999999999,60286.860386416,31877.09961358399,2023-11-21
5421,92709.36,60643.620812668865,32065.739187331135,2026-01-24
5424,32119.499999999996,21010.206290848273,11109.293709151723,2026-01-11
5426,72045.45000000001,47126.81600949564,24918.63399050437,2025-01-01
5429,51756.0,33854.95530095871,17901.04469904129,2026-04-21
5430,93568.76999999999,61205.78340512571,32362.98659487428,2026-03-10
5431,12352.08,8079.819079408496,4272.260920591504,2023-12-04
5434,23639.04,15462.915266975328,8176.124733024673,2024-06-19
5437,80097.06,52393.58501503609,27703.474984963905,2024-09-12
5438,404478.64999999997,264580.0799123217,139898.57008767826,2023-08-17
5445,123967.21,81090.19926838555,42877.01073161446,2025-03-02
5453,5388.95,3525.053353603475,1863.8966463965248,2023-02-24
5454,79084.90000000001,51731.50464643307,27353.395353566935,
5457,80076.95999999999,52380.43707853502,27696.522921464973,2025-05-02
5458,24274.799999999996,15878.78253612552,8396.017463874476,2024-10-02
5460,33962.4,22215.6954539238,11746.704546076202,2025-02-11
5466,26394.26,17265.176839436634,9129.083160563365,2024-04-22
5475,23531.96,15392.871434112922,8139.0885658870775,2024-02-02
5480,33957.159999999996,22212.267832666803,11744.892167333193,2025-07-09
5481,106271.1,69514.71018401178,36756.38981598822,2023-04-26
5482,72322.56,47308.08091913797,25014.47908086203,2026-04-15
5489,336081.11,219839.45738748333,116241.65261251666,2025-01-10
5490,281472.1,184118.27351354394,97353.82648645603,2024-08-29
5492,365284.07999999996,238941.88500950276,126342.1949904972,
5495,131793.63999999998,86209.67213754238,45583.967862457604,2024-07-25
5505,72053.28,47131.9378175953,24921.342182404696,2024-10-28
5511,26242.04,17165.605750173327,9076.434249826674,2024-01-26
5515,91371.7,59768.622367891825,31603.077632108172,2024-05-27
5516,28246.399999999998,18476.710128545485,9769.689871454513,2026-03-09
5517,30150.67,19722.34301615188,10428.326983848117,2025-05-29
5528,147042.69999999998,96184.48171868539,50858.21828131459,2024-12-18
5531,40057.95,26202.95437626631,13854.995623733688,2023-04-28
5535,36070.31999999999,23594.54114095519,12475.778859044804,2024-02-02
5541,211513.81,138356.72353129057,73157.08646870943,2026-05-27
5547,76963.08,50343.56660530392,26619.513394696085,2024-01-21
5559,54256.35,35490.49973033409,18765.850269665905,2023-07-08
5571,76751.04,50204.865687110556,26546.174312889438,2025-09-12
5575,32571.0,21305.54426747674,11265.45573252326,2024-08-22
5577,66421.24,43447.8729274722,22973.367072527806,2023-11-24
5586,23798.56,15567.261477455446,8231.298522544555,2024-03-16
5587,414128.7,270892.4303915322,143236.26960846782,2024-05-31
5588,6797.5199999999995,4446.435886802938,2351.084113197062,2024-05-10
5589,117496.72,76857.68227083355,40639.03772916645,2023-05-18
5603,61570.4,40274.81142016671,21295.58857983329,2025-12-25
5604,53269.5,34844.975295703305,18424.524704296695,
5612,77549.75,50727.32281958658,26822.42718041342,2025-04-05
5616,85459.26,55901.140492947845,29558.11950705215,2023-09-03
5617,29931.3,19578.847352955898,10352.452647044101,2025-11-30
5626,84103.7,55014.433189296724,29089.266810703273,2023-09-21
5628,66511.22,43506.73120241578,23004.48879758422,2025-06-02
5631,29846.98,19523.69143227082,10323.288567729178,2025-04-02
5635,14364.54,9396.22187995273,4968.31812004727,2023-11-07
5638,88813.12000000001,58094.988170235,30718.131829765007,2024-11-17
5643,10769.22,7044.42889184231,3724.7911081576895,2024-12-27
5649,26287.5,17195.342326956335,9092.157673043665,2024-04-27
5650,13683.409999999998,8950.676905376988,4732.73309462301,2024-03-31
5651,320767.19999999995,209822.22772265403,110944.97227734592,2025-10-29
5658,12840.439999999999,8399.26814755086,4441.171852449139,
5661,109715.20999999999,71767.5927503149,37947.61724968509,2024-05-07
5667,16144.68,10560.658083087606,5584.021916912394,2024-08-31
5668,28572.14,18689.785195006076,9882.354804993924,2024-02-04
5671,268859.91000000003,175868.30966979256,92991.60033020747,2024-09-17
5675,125464.25,82069.45234597553,43394.79765402447,2025-07-02
5681,7917.7,5179.1749668908105,2738.5250331091893,2025-01-28
5698,38531.35,25204.36532837923,13326.984671620768,2024-08-10
5700,16337.13,10686.544669138875,5650.585330861124,2024-10-30
5701,112360.72,73498.09013802337,38862.62986197663,2024-06-03
5704,233398.55000000002,152672.1052159861,80726.4447840139,2024-06-17
5707,43684.74,28575.332715704517,15109.407284295481,2024-02-28
5708,62887.31,41136.23674641653,21751.07325358347,2023-09-30
5710,65080.729999999996,42571.010223042016,22509.71977695798,2024-12-31
5719,362606.25,237190.24626320158,125416.00373679842,2025-07-12
5721,22382.78,14641.162694396642,7741.617305603357,2024-06-02
5729,30164.039999999997,19731.088683366772,10432.951316633225,2024-07-03
5732,54370.68,35565.2859781036,18805.394021896398,
5734,211595.23,138409.9824860128,73185.24751398721,2025-03-28
5739,115656.06,75653.65835043277,40002.401649567226,2026-01-23
5744,76248.12,49875.89254158235,26372.22745841765,2023-08-20
5745,82512.05,53973.29323248455,28538.75676751545,2024-08-11
5750,62661.22,40988.34535519631,21672.87464480369,2024-04-09
5752,25986.1,16998.188692059724,8987.911307940274,
5753,106969.18,69971.34259757721,36997.83740242278,2025-11-30
5757,33411.88,21855.585901557235,11556.294098442762,2026-01-16
5763,30850.47,20180.10052677115,10670.36947322885,2023-07-22
5774,8847.6,5787.446914768574,3060.1530852314263,2023-05-24
5794,15269.009999999998,9987.859398714962,5281.150601285037,2024-02-13
5802,19834.26,12974.109006252285,6860.150993747713,
5804,10335.6,6760.786691564048,3574.8133084359524,2023-08-25
5815,278516.16,182184.7157314063,96331.44426859368,2024-06-10
5818,13114.6,8578.60338492065,4535.99661507935,2023-08-10
5827,251700.68,164644.00785649804,87056.67214350196,2025-02-23
5834,75721.75,49531.58013680289,26190.16986319711,2024-07-10
5835,51498.88,33686.766373936094,17812.113626063903,2023-12-31
5837,34297.47,22434.873517775184,11862.596482224817,2024-01-14
5839,33900.479999999996,22175.19195998618,11725.288040013816,2025-10-23
5840,29484.74,19286.740759726206,10197.999240273795,2024-07-21
5843,325780.74,213101.71556173684,112679.02443826315,2026-03-11
5853,39061.67,25551.261531625318,13510.40846837468,2023-12-06
5856,327891.02999999997,214482.1115278482,113408.91847215177,2023-10-17
5859,70008.3,45794.262833219494,24214.03716678051,2025-02-03
5861,159243.47999999998,104165.33150492913,55078.148495070855,2024-10-20
5865,30720.0,20094.756682229145,10625.243317770855,2024-04-07
5880,9401.679999999998,6149.885156386071,3251.7948436139277,2024-08-18
5882,5323.5,3482.240794200744,1841.259205799256,2024-11-09
5884,190607.19999999998,124681.16230081338,65926.0376991866,2023-12-28
5885,19807.74,12956.761579585207,6850.9784204147945,2025-03-08
5888,69686.88,45584.01359191734,24102.866408082664,2025-05-30
5900,104416.34000000001,68301.46308427444,36114.876915725574,2024-08-21
5904,31289.429999999997,20467.235760925814,10822.194239074182,2024-08-19
5906,217327.16,142159.38804166284,75167.77195833717,2024-01-17
5908,18540.559999999998,12127.865948967134,6412.694051032864,2024-01-29
5910,5748.16,3760.022023780022,1988.1379762199776,2025-08-06
5925,97090.0,63509.11218351653,33580.88781648347,2024-05-04
5929,15010.259999999998,9818.60424599599,5191.6557540040085,
5933,98325.0,64316.95803320901,34008.04196679099,2023-12-04
5935,29609.969999999998,19368.656983011213,10241.313016988785,2025-04-06
5937,30209.27,19760.674811125147,10448.595188874853,2025-09-03
5939,94484.0,61804.459321736285,32679.540678263715,2025-06-09
5940,86739.12,56738.33044370689,30000.789556293108,2024-01-10
5951,105901.02,69272.63116210555,36628.388837894454,2025-09-28
5963,41133.899999999994,26906.76145478989,14227.138545210106,2024-10-19
5973,19617.68,12832.438355137796,6785.241644862204,
5975,32238.799999999996,21088.243545802372,11150.556454197624,2023-06-11
5976,170087.04,111258.38813803959,58828.65186196042,2023-11-03
5988,81011.52,52991.75725447722,28019.762745522785,2023-09-08
5990,43248.0,28289.64964170072,14958.350358299282,2024-02-29
6019,90009.36,58877.48008864482,31131.87991135518,2024-01-19
6020,104109.3,68100.6201776432,36008.679822356804,2026-01-10
6022,172013.81,112518.73886501284,59495.071134987156,2024-11-10
6033,97977.70000000001,64089.780006003995,33887.919993996016,2026-01-05
6037,123280.14,80640.76878421694,42639.37121578306,2023-07-24
6038,24050.0,15731.73496769567,8318.26503230433,2025-05-22
6045,7600.3099999999995,4971.561854150814,2628.7481458491857,
6050,329764.80000000005,215707.7935665351,114057.00643346494,2024-08-23
6060,26435.84,17292.375406586605,9143.464593413395,2024-11-15
6068,54295.829999999994,35516.324632476484,18779.50536752351,2025-01-09
6070,351976.56,230237.08759921967,121739.47240078033,2024-08-25
6074,117640.2,76951.53629716058,40688.66370283942,
6081,28804.5,18841.777957463197,9962.722042536803,2023-11-29
6086,56021.0,36644.80351872262,19376.19648127738,2026-03-26
6087,27714.08,18128.505672911237,9585.574327088765,2026-03-22
6088,130730.32,85514.12667285009,45216.193327149915,2026-02-17
6093,35224.28,23041.12421571323,12183.15578428677,2025-03-26
6096,109935.29999999999,71911.55938437063,38023.74061562936,2023-08-01
6097,50444.31,32996.94451344201,17447.36548655799,2025-04-08
6100,44336.159999999996,29001.443601054052,15334.716398945944,2026-03-20
6101,29267.28,19144.49447756092,10122.78552243908,2026-03-30
6115,191443.18,125227.99871654288,66215.18128345712,2025-09-17
6117,36690.5,24000.217124001578,12690.282875998422,
6120,76677.45,50156.728540487995,26520.721459512002,2025-05-10
6133,114581.27,74950.61005829433,39630.65994170567,2025-09-30
6139,293500.08,191986.09029345016,101513.98970654985,2023-09-03
6141,100119.0,65490.460425393874,34628.539574606126,
6142,97719.26,63920.72763240518,33798.53236759482,2024-08-19
6148,96067.29999999999,62840.137324827854,33227.162675172134,2026-04-21
6149,24808.68,16228.007428622544,8580.672571377456,2024-04-22
6152,17177.16,11236.0302959544,5941.129704045599,2023-08-13
6154,239970.24,156970.81978437927,82999.42021562072,2024-05-12
6157,69882.74,45712.13074829043,24170.609251709575,2024-11-21
6159,86060.79999999999,56294.62356373652,29766.17643626347,2024-01-04
6171,34255.26,22407.26285112294,11847.99714887706,2025-07-16
6179,24618.239999999998,16103.43563622138,8514.804363778618,2025-11-26
6181,68177.26000000001,44596.531606805795,23580.728393194215,2025-04-11
6182,26970.0,17641.78345441797,9328.216545582029,2025-07-31
6188,263804.01,172561.1130451284,91242.8969548716,2025-01-01
6197,34243.259999999995,22399.413336793943,11843.846663206052,2025-11-15
6202,81261.6,53155.34113309349,28106.258866906515,2024-10-08
6206,62799.52,41078.81100783798,21720.708992162014,2025-01-26
6213,30718.44,20093.736245366377,10624.703754633621,2025-11-29
6215,12854.619999999999,8408.543656982956,4446.076343017043,2025-01-28
6224,87588.46,57293.905985389334,30294.554014610672,2023-05-10
6229,296888.76,194202.71464481528,102686.04535518473,2023-10-22
6230,34235.200000000004,22394.14107966964,11841.058920330364,2023-02-25
6232,20974.48,13719.956775269582,7254.5232247304175,2024-05-02
6234,37681.200000000004,24648.25994447959,13032.940055520416,2025-01-30
6240,44966.7,29413.896331471136,15552.80366852886,2024-08-01
6243,57290.61,37475.28867599231,19815.321324007688,2025-05-17
6246,26351.55,17237.23910968735,9114.310890312649,2025-10-31
6252,102743.55,67207.24732807436,35536.302671925645,2026-04-09
6254,12714.0,8316.560431571008,4397.439568428992,2025-04-30
6263,21965.27,14368.058467105058,7597.211532894942,2025-01-03
6269,249946.5,163496.55276936156,86449.94723063844,2026-03-24
6271,8180.62,5351.157825839108,2829.4621741608917,2025-05-25
6272,52778.18,34523.59001402646,18254.589985973544,2026-05-05
6282,27301.050000000003,17858.331930969143,9442.71806903086,2025-09-18
6286,71108.8,46514.12870980781,24594.671290192193,2025-08-02
6289,27464.1,17964.98720691437,9499.112793085627,
6293,87303.01999999999,57107.19220455028,30195.82779544971,2024-02-23
6296,88547.76,57921.40924337313,30626.350756626867,2024-08-21
6304,26900.800000000003,17596.517921787432,9304.282078212571,2025-04-09
6307,9250.4,6050.928945745198,3199.471054254802,2023-06-27
6309,9246.91,6048.646045327849,3198.263954672151,2024-12-12
6310,13635.78,8919.520874752818,4716.259125247183,2025-09-08
6316,69281.79999999999,45319.04015321819,23962.759846781795,2024-06-08
6317,20700.78,13540.92243594907,7159.857564050928,2025-08-12
6328,147559.31999999998,96522.41639307253,51036.903606927444,2024-01-26
6330,270512.13,176949.0700501803,93563.0599498197,2025-01-14
6339,96114.0,62870.68501809154,33243.31498190846,
6342,71839.2,46991.90248196602,24847.297518033978,2023-07-16
6343,29424.389999999996,19247.264243913294,10177.125756086702,2023-12-22
6344,54157.41,35425.780484691524,18731.62951530848,2023-05-19
6351,50290.67999999999,32896.45110624503,17394.22889375496,2023-12-18
6360,30426.840000000004,19902.99304717178,10523.846952828222,2024-10-11
6361,7432.320000000001,4861.675194806814,2570.6448051931866,2025-12-19
6363,161803.17,105839.69178266142,55963.47821733859,2025-01-23
6372,10720.289999999999,7012.42249716583,3707.8675028341695,2025-07-11
6373,107260.57999999999,70161.954970533,37098.62502946699,2024-02-05
6379,16730.719999999998,10944.002197867994,5786.717802132003,2025-12-30
6380,111173.79000000001,72721.68813448047,38452.10186551954,2023-06-21
6386,90631.95999999999,59284.73905708088,31347.220942919113,2023-11-09
6389,121929.11,79757.02467222502,42172.085327774985,2025-08-14
6391,33731.65,22064.755834639152,11666.894165360849,2025-06-15
6392,96957.02,63422.12648222737,33534.89351777263,2026-01-21
6393,83699.61,54750.107335529734,28949.502664470267,2023-07-17
6395,124449.36,81405.58621286265,43043.773787137354,2024-02-02
6405,35362.6,23131.602950878787,12230.997049121212,2023-10-31
6406,89523.63,58559.75137239289,30963.87862760711,2025-05-30
6407,73165.84,47859.69245608426,25306.147543915737,2025-05-05
6408,8226.72,5381.3130433863325,2845.406956613667,2024-07-06
6414,227234.97,148640.34608866015,78594.62391133985,2026-01-18
6415,85807.5,56128.933398775305,29678.566601224695,2023-05-20
6428,36099.229999999996,23613.451929226132,12485.778070773864,2025-04-20
6443,102441.64,67009.76008881877,35431.879911181226,2025-08-19
6447,88607.52,57960.49982473154,30647.020175268466,2025-10-17
6453,84781.68,55457.9176663611,29323.762333638893,2024-04-05
6462,71978.28,47082.87835303908,24895.40164696092,2024-03-06
6467,31642.84,20698.410499176684,10944.429500823317,2025-02-25
6478,182285.55999999997,119237.75959908467,63047.800400915294,2025-11-05
6480,44411.04,29050.42457046699,15360.615429533013,2024-01-29
6487,42083.829999999994,27528.135550335133,14555.694449664861,2026-02-09
6492,18119.2,11852.243335828332,6266.956664171668,
6498,375903.18,245888.11647708935,130015.06352291064,2025-05-09
6500,365807.88,239284.51630996345,126523.36369003655,2025-09-13
6511,313995.5,205392.68137418234,108602.81862581766,2023-09-03
6512,444410.37999999995,290700.47048037086,153709.9095196291,2026-06-09
6515,25998.75,17006.463388414875,8992.286611585125,2024-11-02
6516,47949.5,31365.023943181848,16584.476056818152,2025-11-28
6520,125172.12,81878.36246089806,43293.757539101935,2023-07-15
6526,202235.02,132287.22394289533,69947.79605710466,2025-04-03
6527,9097.72,5951.056958432609,3146.663041567391,2025-07-24
6529,7283.499999999999,4764.328134603385,2519.1718653966145,2025-12-23
6535,36459.72,23849.25788093111,12610.462119068892,2024-09-03
6536,98669.40999999999,64542.24563571312,34127.164364286866,2024-05-05
6539,11916.76,7795.064864600293,4121.695135399707,2023-08-25
6544,28085.13,18371.219197225724,9713.910802774277,2026-02-02
6552,31532.16,20626.01181201558,10906.148187984421,2023-12-31
6554,30727.8,20099.858866542992,10627.941133457007,2023-09-10
6563,23001.64,15045.975230866836,7955.664769133164,2023-12-16
6573,31626.24,20687.552004354908,10938.687995645094,2024-08-02
6580,84831.11,55490.25112413463,29340.85887586537,2024-01-30
6586,70291.59999999999,45979.57678400319,24312.0232159968,2025-04-26
6599,93139.85999999999,60925.22213922158,32214.637860778406,
6600,393632.76,257485.4991651791,136147.26083482092,2026-01-25
6601,19453.559999999998,12725.083164164895,6728.476835835103,
6608,22354.63,14622.749042033209,7731.880957966792,2025-11-21
6612,351045.24,229627.88679214628,121417.35320785371,2026-05-26
6613,65689.2,42969.02638835569,22720.173611644306,2024-03-24
6616,60864.21000000001,39812.874043167256,21051.33595683275,2026-01-08
6617,104886.44,68608.96780811284,36277.472191887166,2025-12-10
6618,88649.04,57987.65914430985,30661.380855690142,2026-02-19
6619,195130.0,127639.64425141188,67490.35574858812,2025-06-28
6620,97836.0,63997.09032430243,33838.90967569757,2025-11-22
6621,23408.800000000003,15312.309252049665,8096.490747950338,2024-06-05
6627,47172.72,30856.911798142075,16315.808201857926,2023-08-03
6629,36257.22,23716.797326629305,12540.422673370696,2025-06-29
6634,26066.3,17050.649612825182,9015.650387174817,2023-05-16
6641,9672.76,6327.2056850780855,3345.5543149219147,2025-02-10
6648,98056.14,64141.08966466786,33915.05033533214,2025-02-27
6651,323136.85,211372.2778584628,111764.57214153718,2024-10-18
6653,249697.46,163333.64918198713,86363.81081801286,2025-03-09
6662,89140.87000000001,58309.378030345695,30831.491969654315,2025-03-06
6663,4552.099999999999,2977.647848085133,1574.4521519148666,2025-02-11
6664,247594.08000000002,161957.7732278769,85636.30677212312,2023-12-05
6669,66364.63,43410.84284362516,22953.78715637484,2024-07-01
6671,228860.46,149703.62167588007,79156.83832411992,2023-08-08
6676,16773.469999999998,10971.966092665041,5801.503907334956,2025-01-31
6678,80302.53,52527.98832413433,27774.541675865672,2024-04-07
6700,48709.85999999999,31862.39533611478,16847.464663885214,2023-08-10
6702,117768.56,77035.49993543308,40733.06006456692,2024-05-10
6714,22677.2,14833.750528458555,7843.449471541446,2025-02-20
6724,38929.799999999996,25465.001910411593,13464.798089588403,2023-06-25
6729,106158.79,69441.24527115432,36717.54472884568,2024-11-17
6732,259987.2,170064.43764629055,89922.76235370946,2024-08-04
6734,28956.72,18941.34904672651,10015.37095327349,2023-07-23
6737,19927.059999999998,13034.811917063185,6892.248082936812,2025-11-20
6740,406163.51999999996,265682.1975129463,140481.32248705364,2024-07-17
6745,59184.06,38713.84391817873,20470.216081821265,2024-05-17
6751,32429.999999999996,21213.31247411104,11216.687525888956,2024-07-17
6752,14724.599999999999,9631.746557394246,5092.853442605752,2025-03-19
6754,39639.780000000006,25929.418425686632,13710.361574313374,2024-05-24
6761,194139.33000000002,126991.62105471971,67147.7089452803,2025-06-02
6765,11062.800000000001,7236.467259901192,3826.332740098809,2025-02-07
6767,122785.62,80317.29029871903,42468.32970128096,2025-02-10
6777,9382.45,6137.306309673856,3245.1436903261447,2025-03-23
6778,58568.23,38311.013384076614,20257.21661592339,2023-05-31
6788,34101.76,22306.854480331207,11794.905519668795,2023-10-16
6806,128919.20000000001,84329.42564022253,44589.77435977748,2024-10-09
6809,82650.04000000001,54063.556106006065,28586.483893993944,2024-10-27
6819,71776.25,46950.72523804849,24825.524761951507,2023-06-18
6824,92754.3,60673.01724383095,32081.28275616905,2026-01-24
6828,23539.559999999998,15397.84279318795,8141.717206812047,2024-10-08
6837,11065.349999999999,7238.135281696102,3827.214718303897,2023-09-13
6844,34311.369999999995,22443.965871872933,11867.404128127062,2024-01-24
6845,52700.4,34472.71207865068,18227.687921349323,2024-12-26
6848,48784.03999999999,31910.918417191857,16873.121582808137,2023-07-21
6852,22629.0,14802.221645903755,7826.778354096245,2023-07-16
6854,27703.72,18121.728925540534,9581.991074459467,2024-12-17
6855,354218.26999999996,231703.4488297574,122514.82117024256,2024-07-22
6858,283092.6,185178.2850110554,97914.31498894456,2026-01-27
6861,41615.7,27221.91945509907,14393.780544900928,
6862,28995.12,18966.467492579293,10028.652507420706,2024-07-02
6866,14969.800000000001,9792.138300183395,5177.661699816606,2025-07-28
6868,97330.72,63666.573440956185,33664.14655904382,2025-11-05
6876,87909.75,57504.07019028625,30405.67980971375,2025-04-07
6886,13911.59,9099.935420342845,4811.654579657155,2024-11-18
6889,358528.07,234522.60190101626,124005.46809898375,2025-10-10
6890,164066.28,107320.05131375254,56746.22868624746,2024-05-08
6892,14895.27,9743.38627493839,5151.883725061611,2024-05-01
6899,59501.65,38921.587856157545,20580.062143842457,2023-07-13
6902,342506.71,224042.61066018295,118464.09933981707,2025-08-21
6907,39296.159999999996,25704.647582875834,13591.512417124162,2024-09-22
6908,11074.56,7244.159783943606,3830.400216056393,2023-09-19
6909,114540.3,74923.81050812275,39616.48949187725,2024-06-25
6910,98280.0,64287.52235447527,33992.47764552473,2023-07-26
6915,276363.78,180776.787593786,95586.99240621403,2026-08-19
6921,41650.07,27244.4017723897,14405.668227610298,2024-02-09
6922,32498.85,21258.349062573652,11240.500937426346,2026-01-06
6923,334539.72000000003,218831.19381318582,115708.52618681421,2024-05-16
6924,17869.02,11688.594044592652,6180.425955407349,2025-11-18
6946,133229.46,87148.87960953062,46080.580390469375,2024-05-23
6950,29955.92,19594.95193985422,10360.968060145777,2025-12-21
6955,20164.32,13190.009897871316,6974.310102128684,2023-10-01
6962,121759.59999999999,79646.143741066,42113.45625893399,2024-12-30
6963,72504.0,47426.765575792386,25077.234424207614,2024-06-21
6969,44246.93,28943.07592075603,15303.85407924397,2024-11-07
6970,8587.800000000001,5617.504929545817,2970.2950704541845,2025-08-16
6977,28997.15,18967.795368753286,10029.354631246715,2025-05-26
6979,82658.76,54069.260086418464,28589.49991358153,2023-11-20
6983,20446.75,13374.754758866171,7071.995241133829,2023-05-14
6987,104250.79999999999,68193.17903410592,36057.620965894064,2025-10-05
6988,34947.81,22860.277946835107,12087.53205316489,2025-09-27
6993,80648.64,52754.38794116838,27894.25205883162,2024-03-12
6994,141357.47999999998,92465.63039756095,48891.84960243903,2025-11-17
7002,27440.719999999998,17949.69373649671,9491.026263503289,2023-10-21
7005,40226.76,26313.37741908946,13913.382580910544,2026-01-17
7017,29400.280000000002,19231.49326137396,10168.786738626044,2024-07-20
7025,6776.24,4432.516081392852,2343.7239186071474,2025-08-13
7027,35988.28,23540.876627992628,12447.403372007371,2025-04-30
7028,106597.59999999999,69728.28238637987,36869.31761362012,2026-03-17
7037,67862.96,44390.93974400551,23472.020255994496,2023-06-03
7039,66108.23,43243.124887462276,22865.10511253772,2023-12-23
7047,67134.76,43914.60504947428,23220.154950525714,2023-11-10
7048,107363.7,70229.40846366684,37134.291536333156,2026-03-01
7050,83413.2,54562.759052282425,28850.440947717572,2023-05-18
7052,263147.19,172131.46987833083,91015.72012166918,2025-11-30
7064,19744.56,12915.433886643044,6829.126113356957,2024-01-07
7070,6734.25,4405.049322503308,2329.200677496692,2023-12-29
7072,330863.27999999997,216426.33810821135,114436.94189178862,2023-09-22
7073,50521.56,33047.47576193492,17474.08423806508,2024-01-02
7074,21083.559999999998,13791.308860520152,7292.251139479846,2025-04-04
7079,135032.69999999998,88328.4261277488,46704.273872251186,2024-01-03
7081,148232.00999999998,96962.44054257021,51269.56945742977,2025-10-05
7084,31144.079999999998,20372.158518615855,10771.921481384143,2026-03-02
7088,28404.350000000002,18580.029360900895,9824.320639099107,2023-07-15
7089,72497.04,47422.21285748156,25074.827142518436,2023-07-05
7092,34093.5,22301.451397968078,11792.048602031922,2023-08-15
7098,319961.23,209295.021634009,110666.20836599098,2025-08-17
7099,190699.32,124741.42040581231,65957.8995941877,2024-12-14
7104,79305.48000000001,51875.791802323896,27429.688197676114,2025-06-06
7110,20369.98,13324.53749094642,7045.442509053579,2023-06-04
7112,401850.02,262860.6241747694,138989.39582523063,2025-12-20
7115,180304.38,117941.81786589138,62362.56213410862,2025-01-02
7117,132529.67,86691.1286401733,45838.54135982672,2024-01-19
7119,23530.43,15391.870621035976,8138.559378964024,2024-03-31
7120,46233.2,30242.34715627723,15990.852843722769,2023-05-26
7126,309889.44,202706.799973706,107182.64002629402,2023-11-09
7136,38953.32,25480.386958496427,13472.933041503573,2025-11-22
7140,116282.87999999999,76063.67773140786,40219.202268592126,2025-06-26
7151,175988.56,115118.72695494417,60869.83304505583,2025-12-12
7159,130922.56,85639.8758924006,45282.6841075994,2024-07-20
7182,29272.56,19147.948263865677,10124.611736134324,2024-06-01
7184,39729.479999999996,25988.09354529587,13741.386454704127,2024-08-04
7190,97422.96,63726.9100410984,33696.0499589016,2024-01-05
7193,10938.57,7155.205162810263,3783.364837189737,
7195,121152.36,79248.93215097106,41903.42784902894,2024-09-09
7200,40348.5,26393.010741957118,13955.489258042882,2024-04-11
7216,28382.199999999997,18565.540465701954,9816.659534298044,2025-05-07
7217,23045.04,15074.364307690039,7970.675692309962,2025-08-11
7218,34450.32,22534.856706540766,11915.463293459234,2023-03-25
7223,44086.56,28838.17370301094,15248.386296989058,2025-04-24
7224,55617.84,36381.08600231613,19236.753997683867,2026-05-04
7227,99241.8,64916.660927944286,34325.13907205572,2024-01-15
7230,291509.04,190683.69887598316,100825.34112401682,2025-01-03
7233,244735.2,160087.70493413694,84647.49506586307,2025-09-04
7239,31547.88,20636.294675786565,10911.585324213436,
7242,16577.94,10844.064797935996,5733.875202064002,2025-07-29
7253,33115.12,21661.467412201175,11453.652587798828,2024-05-25
7258,104345.78,68255.30794001993,36090.472059980064,2024-02-20
7279,94413.16,61758.12102214745,32655.038977852557,
7287,68542.76000000001,44835.614730743124,23707.145269256886,2024-03-12
7297,36085.28,23604.326868818676,12480.953131181323,2025-07-11
7302,12789.04,8365.646061174995,4423.3939388250055,2025-07-05
7309,17377.5,11367.077937676984,6010.422062323016,2025-04-20
7310,18345.600000000002,12000.33750616872,6345.262493831282,2023-06-28
7312,4284.900000000001,2802.8653290261614,1482.0346709738392,2025-01-10
7317,376372.52,246195.1240650203,130177.39593497972,2024-05-02
7324,119932.79999999999,78451.18600971522,41481.613990284764,2024-03-05
7331,109568.70000000001,71671.75672161982,37896.94327838019,2024-03-26
7337,46959.45,30717.406304729993,16242.043695270004,2023-10-23
7341,60706.02,39709.397820525264,20996.622179474733,2026-03-25
7342,14967.2,9790.43757207878,5176.762427921221,2024-01-01
7343,40493.520000000004,26487.872122623034,14005.64787737697,2024-07-13
7345,324933.56,212547.55293263364,112386.00706736636,2025-07-27
7349,83233.61,54445.28452908707,28788.325470912932,2025-12-30
7352,8028.999999999999,5251.979212292246,2777.020787707753,2025-12-30
7358,194609.09999999998,127298.90991691405,67310.19008308592,2024-03-19
7371,74635.92,48821.310291481765,25814.609708518234,2024-02-10
7375,37336.71,24422.920011879938,12913.789988120061,2024-09-14
7376,67258.08,43995.2718917286,23262.808108271405,2023-07-10
7382,72902.72,47687.57877189715,25215.141228102853,2024-10-19
